,username,user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,gender,location,birth_date,access_rank,join_date,last_online,stats_mean_score,stats_rewatched,stats_episodes,join_year,age
12761,UnderR8tdGr8nes,975167,1,13,3,0,2,10.074305555555556,Male,OH,1991-04-30,,2011-11-18 00:00:00,2012-12-19 00:17:00,7.69,72.0,603,2011,30.489541123644727
36081,UnknownDepth,298773,123,351,14,5,137,116.77847222222222,Male,MI,1991-03-31,,2010-02-25 00:00:00,2017-09-24 15:40:44,8.22,49.0,6903,2010,30.571678896068338
8273,temchan,3339051,10,268,102,0,407,95.14027777777778,Female,CA,1995-10-17,,2013-11-15 00:00:00,2018-04-05 14:38:26,7.39,3.0,5753,2013,26.023984229547693
9492,odinex,109067,18,183,22,13,106,68.42847222222223,Male,FL,1986-01-31,,2008-10-27 00:00:00,2009-11-26 03:05:00,8.01,35.0,3927,2008,35.73266893001862
66542,Fink27,98604,1,61,3,0,2,14.397222222222222,Male,IL,1981-03-03,,2008-09-26 00:00:00,2008-10-06 12:37:00,9.14,1267.0,814,2008,40.64724564669806
100070,Spirit_Sender,3382835,3,26,2,1,7,8.39236111111111,Female,MA,1994-09-23,,2013-12-04 00:00:00,2015-03-17 00:51:00,8.03,26.0,497,2013,27.089037345307194
91384,sanjikanji,1241557,4,83,3,0,0,46.14930555555556,Male,NY,1987-12-26,,2012-04-09 00:00:00,2017-06-25 01:39:00,9.17,56.0,2834,2012,33.83254846128573
67728,MasterXzavier,1368871,5,84,0,0,0,61.21597222222222,Male,LA,1993-04-05,,2012-06-28 00:00:00,2014-10-14 05:23:00,9.2,0.0,3712,2012,28.556565545942394
35897,UnhallowedDeceit,7378,17,738,23,11,112,169.90625,Male,ND,1985-10-18,,2007-07-12 00:00:00,2018-05-19 16:52:32,8.26,8.0,10147,2007,36.02015113350126
66051,Ixact,1076329,24,383,0,21,71,126.58055555555556,Male,CT,1995-11-01,,2011-12-27 00:00:00,2018-05-17 00:33:08,7.43,117.0,7673,2011,25.98291534333589
65905,havoklee,405801,24,99,0,5,14,37.57986111111112,Male,CA,1986-09-29,,2010-11-08 00:00:00,2010-12-08 10:40:00,8.68,3.0,2097,2010,35.07282882488227
58462,guyver973,20476,2,16,0,0,1,7.557638888888889,Male,NJ,1985-09-07,,2007-11-06 00:00:00,2007-12-07 15:43:00,8.69,0.0,440,2007,36.13240608914686
95001,FearlessTaco,3693893,1,43,0,0,0,11.681944444444444,Male,WA,1997-05-29,,2014-04-10 00:00:00,2017-10-23 13:43:00,7.09,4.0,707,2014,24.408608038549996
15110,ShiChelle,44152,11,147,21,28,64,40.15625,Female,TX,1991-03-07,,2008-03-20 00:00:00,2018-04-29 05:10:41,6.83,54.0,2451,2008,30.637389114007227
23128,ASkySoBlue,56053,1,95,0,3,10,50.21666666666667,Male,KY,1987-12-25,,2008-04-25 00:00:00,2017-12-09 07:33:00,9.5,0.0,2911,2008,33.835286387033186
44917,tominator4444,83706,9,182,7,16,14,75.8375,Male,TX,1989-07-08,,2008-08-07 00:00:00,2018-04-01 20:36:49,7.71,5.0,4373,2008,32.29931004271164
106984,Oeyjay,3083135,0,140,4,1,39,59.102777777777774,Male,CA,1994-06-14,,2013-08-23 00:00:00,2017-05-08 19:41:00,8.12,17.0,3477,2013,27.365567845800022
8626,theballsiestcat,6979757,6,28,6,0,25,8.074305555555556,Male,CT,1999-11-02,,2018-02-13 00:00:00,2018-05-18 15:56:00,8.11,1.0,486,2018,21.980067900558538
5617,AokiSensei,159344,1,75,33,2,50,17.183333333333334,Male,MA,1991-05-03,,2009-03-15 00:00:00,2016-11-29 17:06:00,8.51,74.0,983,2009,30.481327346402367
41198,lainwood,96653,12,148,5,6,24,25.919444444444444,Male,FL,1986-06-21,,2008-09-20 00:00:00,2018-04-12 00:30:43,7.21,28.0,1438,2008,35.346621399627644
98493,justlikeaphoto,4221125,5,90,19,0,103,21.913194444444443,Male,NE,1987-02-07,,2014-11-01 00:00:00,2018-04-28 04:13:46,7.03,55.0,1288,2014,34.71416055196583
57650,dustinrients,47705,8,15,0,1,3,5.138194444444444,Male,MN,1987-02-17,,2008-04-03 00:00:00,2008-04-16 06:11:00,8.04,0.0,270,2008,34.68678129449129
97734,Block19,453793,3,0,0,0,0,0.85,Male,TX,1991-05-19,,2011-02-25 00:00:00,2011-08-20 23:23:00,0.0,0.0,51,2011,30.437520534443106
69458,zen55,134582,4,6,2,0,3,6.844444444444444,Female,IL,1990-11-27,,2009-01-13 00:00:00,2012-02-12 18:32:00,8.78,0.0,407,2009,30.911181688752603
47632,martinez_2016,174747,0,26,0,0,265,6.659722222222222,Female,CA,1997-02-19,,2009-04-24 00:00:00,2016-02-14 12:57:00,8.55,0.0,407,2009,24.679662687547914
76741,kichiriko,246647,6,15,2,5,0,11.022222222222222,Female,OH,1989-11-28,,2009-10-14 00:00:00,2009-10-26 18:03:00,7.25,0.0,709,2009,31.90778666082576
103547,LordCantichan,5320835,2,57,4,1,17,21.67013888888889,Male,CO,1997-06-15,,2016-04-06 00:00:00,2018-03-04 00:21:01,8.16,0.0,1335,2016,24.362063300843282
63224,Swiftshot,475857,21,304,12,13,45,85.4125,Male,PA,1995-07-28,,2011-04-18 00:00:00,2017-03-15 21:48:00,8.26,0.0,5068,2011,26.245756215091447
52317,tactfuldemon,256012,12,559,226,9,1356,192.31527777777777,Female,VA,1989-12-13,,2009-11-07 00:00:00,2018-03-24 01:43:18,7.84,2.0,11674,2009,31.866717774613953
45122,Roybot,103236,0,611,17,84,23,192.79722222222225,Male,WA,1988-04-16,,2008-10-09 00:00:00,2018-04-01 08:09:55,5.13,0.0,11539,2008,33.52590077757091
59040,KoyoNEET,446876,30,270,1,16,66,119.39166666666668,Male,MD,1996-11-09,,2011-02-09 00:00:00,2017-07-26 08:40:53,7.81,1.0,7375,2011,24.958931113788193
38102,Ivan_Issacs,673,2,12,4,0,1,7.821527777777778,Male,NJ,1990-02-22,,2006-08-24 00:00:00,2010-05-08 11:18:00,7.94,2.0,460,2006,31.67232504654474
97481,Fearformychild,5047586,13,540,24,13,66,173.0692824074074,Female,AK,1994-12-02,,2015-12-12 00:00:00,2017-05-12 08:42:00,7.37,24.0,11541,2015,26.897382542985433
60191,Ratooz,2240579,19,1162,99,97,53,247.66472222222225,Male,OK,1980-12-06,,2013-02-27 00:00:00,2018-05-20 13:26:00,7.58,8.0,15895,2013,40.885445186726535
22043,phoensims,78576,2,5,0,0,0,2.052083333333333,Female,AL,1989-07-12,,2008-07-21 00:00:00,2009-05-13 06:19:00,9.14,13.0,124,2008,32.288358339721825
31082,bodeanatakai,280778,21,163,11,14,8,57.93472222222222,Male,AZ,1989-06-22,,2010-01-09 00:00:00,2017-12-26 14:50:00,7.7,0.0,3448,2010,32.3431168546709
35577,FlyingPlumTree,56273,14,114,0,11,29,71.2076388888889,Male,PA,1991-12-04,,2008-04-26 00:00:00,2011-02-26 13:59:00,8.05,0.0,4256,2008,29.892673310699813
68298,Glitch_,142968,2,21,15,3,143,7.71875,Female,WA,1991-05-21,,2009-01-25 00:00:00,2010-06-29 22:42:00,7.56,2.0,440,2009,30.4320446829482
54385,jedravis,536617,5,78,0,1,37,47.83125,Female,OH,1991-07-18,,2011-08-06 00:00:00,2016-10-14 11:23:00,9.43,8.0,2853,2011,30.27324498959588
17564,KonekoHime,533153,1,38,23,4,0,10.918055555555556,Female,TN,1991-11-01,,2011-08-02 00:00:00,2015-08-25 11:09:00,9.02,3.0,612,2011,29.983024860365788
85197,kugurugi35,380389,75,196,0,5,145,85.31388888888888,Male,KY,1993-11-11,,2010-09-07 00:00:00,2018-05-10 16:48:05,7.97,67.0,5041,2010,27.954221881502573
64327,Akumoro,1706531,18,271,32,3,150,82.09097222222222,Male,DE,1983-05-29,,2012-10-30 00:00:00,2018-05-06 01:27:17,7.98,0.0,5118,2012,38.41036031102836
15560,Collector_of_all,201875,11,182,25,0,69,43.50763888888889,Male,WI,1994-01-12,,2009-07-02 00:00:00,2015-06-11 11:40:00,0.0,0.0,2544,2009,27.784470485160444
89389,nikolus-san,330784,0,11,0,0,0,8.670833333333333,Female,TX,1995-06-16,,2010-05-19 00:00:00,2010-06-24 21:43:00,8.8,0.0,532,2010,26.360749096484504
88576,IonicMuffin,2229437,3,28,1,1,3,9.377777777777778,Male,NC,1996-03-28,,2013-02-25 00:00:00,2013-02-25 20:22:00,7.42,0.0,571,2013,25.577702332712736
1303,Ickarus,70518,8,151,0,0,109,58.1875,Male,WI,1987-09-21,,2008-06-22 00:00:00,2016-10-17 15:26:00,7.68,8.0,3475,2008,34.09538933304129
33365,AhOtakuMad,2366211,72,269,1,24,21,76.46597222222222,Male,NY,1997-06-20,,2013-03-29 00:00:00,2017-08-09 11:53:00,7.33,0.0,4567,2013,24.348373672106014
49990,maestre_shari,56345,45,132,17,44,70,46.485416666666666,Male,TN,1986-09-16,,2008-04-27 00:00:00,2015-09-30 17:41:00,7.62,0.0,2829,2008,35.10842185959917
26502,Hanadaka-Tengu,151368,18,292,9,21,59,111.87430555555557,Male,FL,1979-11-11,,2009-02-18 00:00:00,2016-03-27 15:17:00,7.51,0.0,6602,2009,41.95597415398095
66588,Fiorel,3635963,10,152,44,12,147,84.65972222222223,Female,PA,2000-08-02,,2014-03-16 00:00:00,2016-12-24 06:36:00,8.11,1.0,5265,2014,21.229876245756216
93177,JackHughman,5409187,4,19,7,0,37,6.845138888888889,Male,KY,1993-06-09,,2016-05-14 00:00:00,2018-05-12 14:10:12,8.48,0.0,415,2016,28.3786003723579
81982,holloween31,3409459,0,32,0,0,7,9.328472222222222,Male,FL,1997-10-31,,2013-12-15 00:00:00,2015-08-16 23:26:00,7.86,0.0,571,2013,23.984229547694667
80659,LiamMartin,4748219,1,4,0,2,6,6.90625,Male,CA,2001-12-01,,2015-07-16 00:00:00,2015-09-12 21:40:00,8.33,0.0,431,2015,19.8992443324937
64813,gocaw,3574441,9,127,4,4,258,23.856944444444444,Female,NC,1998-07-01,,2014-02-13 00:00:00,2017-12-28 21:39:00,6.28,3.0,1425,2014,23.31891359106341
70762,Zoa6,4845646,1,104,0,8,136,25.634722222222223,Male,NJ,1992-09-19,,2015-08-30 00:00:00,2018-05-16 23:16:28,7.32,0.0,1681,2015,29.098674843938234
94498,Darkconer,2141761,1,36,1,0,0,45.26458333333333,Male,KS,1994-10-08,,2013-02-05 00:00:00,2014-12-15 00:45:00,8.94,10.0,2745,2013,27.04796845909539
56517,AngelofHearts99,5343072,6,106,2,8,26,16.275,Female,TX,1999-01-22,,2016-04-15 00:00:00,2018-05-12 03:29:42,6.2,0.0,1039,2016,22.757638812835395
88584,ImMashu24,1419117,2,62,0,0,0,18.413194444444443,Male,NV,1994-04-05,,2012-07-25 00:00:00,2013-03-30 16:55:00,8.56,0.0,1080,2012,27.557222648121783
105201,Itz_Philly,479274,4,48,0,5,16,32.53819444444444,Male,MA,1989-02-02,,2011-04-26 00:00:00,2016-02-04 22:43:13,7.94,0.0,1942,2011,32.726426459314425
106999,Nimbus1337,4744452,1,17,0,0,10,4.661805555555556,Male,WI,1989-03-03,,2015-07-14 00:00:00,2017-06-18 22:02:00,7.94,0.0,278,2015,32.647026612638264
42622,AliZombii7,175988,2,5,6,1,8,6.303472222222222,Female,VA,1992-08-28,,2009-04-27 00:00:00,2012-12-06 08:15:00,9.4,3.0,384,2009,29.158909210382216
38927,mrericxp,3845847,22,538,16,13,15,199.46041666666667,Male,HI,1992-07-17,,2014-06-15 00:00:00,2018-05-13 05:51:29,8.44,0.0,12386,2014,29.27390209177527
65187,victorkao,2858885,1,2,0,0,0,0.78125,Male,CA,1994-11-09,,2013-07-11 00:00:00,2017-09-02 19:35:00,8.0,0.0,47,2013,26.96035483517687
38120,AlexaRow,163660,2,11,1,1,5,4.225,Female,OH,1992-11-12,,2009-03-27 00:00:00,2014-03-18 20:56:00,9.13,1.0,231,2009,28.95082685357573
99813,Discowing,2212277,9,157,3,2,61,34.375,Female,CA,1995-12-18,,2013-02-21 00:00:00,2018-01-26 05:13:21,9.13,14.0,2055,2013,25.854232833205565
7237,Red_Truth,393477,3,26,6,4,12,18.391666666666666,Female,TX,1996-01-08,,2010-10-09 00:00:00,2010-10-18 13:05:00,7.24,25.0,1123,2010,25.796736392509036
92490,ericvang,194931,0,55,0,1,5,21.627777777777776,Male,CA,1995-05-03,,2009-06-16 00:00:00,2011-03-13 04:05:04,8.07,19.0,1292,2009,26.48121782937247
21821,nr4mg,92855,5,87,8,3,59,26.53125,Male,CA,1991-08-20,,2008-09-07 00:00:00,2018-02-04 05:23:58,9.25,32.0,1567,2008,30.18289343992991
7910,Blueychocobo,357870,8,13,2,3,0,10.207638888888887,Male,PA,1993-09-10,,2010-07-19 00:00:00,2013-08-26 23:12:00,8.04,4.0,662,2010,28.123973277844705
30888,Kuropop,545045,15,141,4,26,92,52.80555555555556,Male,VA,1996-04-27,,2011-08-14 00:00:00,2017-04-20 19:57:54,7.92,3.0,3181,2011,25.495564560289125
93481,_loveless_,1706253,6,23,0,2,8,8.552777777777777,Female,LA,1973-03-29,,2012-10-30 00:00:00,2013-01-07 17:47:00,8.59,71.0,490,2012,48.576278611324064
88578,PinkSpider1998,4563202,0,5,0,0,0,0.6555555555555556,Male,TX,1994-01-19,,2015-04-16 00:00:00,2015-04-30 14:38:00,10.0,0.0,44,2015,27.765305004928265
56157,ShiroiTora,250146,2,4,0,0,1,4.15,Female,NY,1995-03-07,,2009-10-23 00:00:00,2012-03-09 09:48:00,9.86,70.0,240,2009,26.63727959697733
95875,Xentec,2390427,8,213,13,17,97,71.59930555555556,Male,CA,1993-06-27,,2013-04-04 00:00:00,2018-03-28 00:12:06,7.64,0.0,4272,2013,28.329317708903734
87198,ProjektF3ar,1288689,2,14,0,0,17,7.422916666666667,Male,AZ,1992-07-06,,2012-05-05 00:00:00,2015-06-18 04:35:00,8.56,0.0,448,2012,29.304019274997263
105741,jimmy8911,222988,3,31,2,0,2,28.100694444444443,Male,TN,1989-10-14,,2009-08-18 00:00:00,2010-12-19 21:41:00,8.37,5.0,1695,2009,32.030993319461174
66129,oshin,35787,134,147,0,2,99,60.239583333333336,Male,CA,1989-02-19,,2008-02-05 00:00:00,2018-04-23 00:54:13,8.48,14.0,3621,2008,32.67988172160771
100145,Rydak,193723,11,353,1,0,0,126.24305555555556,Male,KY,1987-05-18,,2009-06-13 00:00:00,2016-06-17 12:36:00,7.7,0.0,7493,2009,34.44036797722046
84800,hayateslash23,2473977,4,142,11,8,22,47.70972222222223,Female,CA,1991-12-13,,2013-04-23 00:00:00,2017-02-01 19:06:00,8.89,14.0,2871,2013,29.86803197897273
108294,jbromberg10,2356949,1,85,9,2,23,39.56736111111111,Male,AL,1990-09-21,,2013-03-27 00:00:00,2014-01-25 09:00:00,8.16,0.0,2321,2013,31.094622713832003
60405,Tununias,1314697,21,206,0,9,0,74.57916666666667,Male,OH,1991-10-14,,2012-05-23 00:00:00,2018-01-07 09:30:24,7.19,0.0,4560,2012,30.032307523819956
93068,_Reddo_,3841417,15,184,16,1,243,45.64930555555556,Male,CA,1998-03-16,,2014-06-13 00:00:00,2017-08-16 03:06:00,7.84,0.0,2916,2014,23.61187164604096
36230,ShredMan3,3203457,3,34,1,0,16,37.99027777777778,Male,NC,1997-09-23,,2013-09-29 00:00:00,2018-05-08 05:34:53,8.14,0.0,2305,2013,24.088270726097907
5534,NeoHorizon,168526,10,741,29,12,199,140.7736111111111,Male,MA,1995-06-05,,2009-04-09 00:00:00,2018-04-30 05:27:56,7.3,203.0,8575,2009,26.390866279706493
101270,BrianDawwwkins,1053677,12,353,0,0,2,70.625,Male,TX,1995-06-27,,2011-12-11 00:00:00,2018-05-17 07:54:38,7.42,0.0,4385,2011,26.33063191326251
91099,TheJohnE64,4701360,7,94,0,0,34,25.365277777777777,Male,TX,1995-11-01,,2015-06-27 00:00:00,2018-03-14 20:16:59,7.93,54.0,1535,2015,25.98291534333589
16914,shleprock88,236067,9,664,8,11,83,237.07777777777775,Male,UT,1988-07-28,,2009-09-18 00:00:00,2018-05-12 21:29:43,7.88,0.0,14168,2009,33.24389442558318
32820,wmx,72587,0,104,8,12,50,31.325694444444444,Male,KS,1990-03-25,,2008-06-29 00:00:00,2014-03-16 16:34:00,6.78,0.0,1801,2008,31.58744934837367
70608,LiuXuande007,1320443,6,138,0,0,27,23.3,Male,PA,1987-09-30,,2012-05-27 00:00:00,2016-02-04 14:47:00,8.84,0.0,1648,2012,34.07074800131421
34850,Milaboo,346826,11,23,1,1,1,8.645833333333334,Female,TX,1984-10-17,,2010-06-26 00:00:00,2010-08-04 22:17:00,8.04,0.0,516,2010,37.02223195706932
47805,amesblank,11380,2,18,1,0,0,5.222222222222222,Male,TN,1980-08-16,,2007-08-27 00:00:00,2010-06-29 10:31:00,8.4,3.0,307,2007,41.19209287044136
44301,TheLivingAngel,282344,8,69,7,7,55,62.47569444444444,Female,MO,1992-10-16,,2010-01-13 00:00:00,2016-10-06 19:16:00,9.67,0.0,3716,2010,29.02475084875698
88074,hajirapes,295872,6,140,9,8,42,57.97708333333333,Male,MA,1993-06-14,,2010-02-17 00:00:00,2016-02-09 23:22:06,8.47,10.0,3537,2010,28.364910743620634
16053,Emily_AFX,104712,7,261,178,6,28,70.45771990740741,Female,NC,1992-03-01,,2008-10-13 00:00:00,2018-04-19 01:19:29,7.88,40.0,4354,2008,29.651735844923884
4663,Snakeymaru,115845,17,146,0,7,3,89.04375,Male,TX,1981-03-04,,2008-11-19 00:00:00,2013-04-30 17:24:00,8.55,7.0,5342,2008,40.64450772095061
45503,shupen,153008,8,201,0,1,29,110.28541666666666,Male,MO,1984-09-20,,2009-02-23 00:00:00,2009-10-25 18:48:00,8.59,48.0,6606,2009,37.09615595225058
19102,PurpleForestDuck,3295273,17,183,24,7,118,40.99305555555556,Male,CA,1991-02-10,,2013-10-26 00:00:00,2018-03-02 03:21:42,0.0,0.0,2456,2013,30.70583725769357
47191,Silynn,536335,112,451,144,4,51,121.48333333333332,Female,UT,1994-04-14,,2011-08-05 00:00:00,2018-05-14 21:29:00,7.47,52.0,7430,2011,27.5325813163947
40882,tomunio89,115480,63,265,18,8,505,87.88125,Female,GA,1991-01-27,,2008-11-18 00:00:00,2018-05-14 12:13:24,8.34,0.0,5459,2008,30.744168218157924
459,kookieninja,1642723,5,63,9,5,154,46.45486111111112,Female,TX,1993-06-21,,2012-10-15 00:00:00,2017-12-30 14:58:18,8.18,2.0,2782,2012,28.34574526338846
23159,LunaOsa,3463435,15,17,1,0,1,6.404861111111111,Female,NY,1995-04-29,,2014-01-06 00:00:00,2014-01-06 15:33:00,9.38,57.0,380,2014,26.492169532362283
12602,Trinon,4961856,7,347,4,1,82,79.05818287037036,Male,PA,1998-03-23,,2015-10-28 00:00:00,2018-05-11 17:39:46,7.21,3.0,5157,2015,23.59270616580878
72126,Revelation000,295980,0,6,1,1,1,2.4472222222222224,Female,PA,1991-06-24,,2010-02-18 00:00:00,2010-04-04 17:58:00,7.63,0.0,147,2010,30.33895520753477
73905,Nicama,385851,7,62,6,11,0,25.20277777777778,Female,CA,1993-05-03,,2010-09-20 00:00:00,2011-08-20 23:41:00,6.36,0.0,1496,2010,28.47990362501369
45230,RollieOllie,358359,14,82,7,9,41,20.538194444444443,Female,WA,1997-01-30,,2010-07-20 00:00:00,2018-05-06 00:06:01,8.5,0.0,1239,2010,24.73442120249699
51237,Seto_Sora,954087,4,152,11,6,4,54.24375,Male,SD,1988-01-25,,2011-11-15 00:00:00,2017-02-26 16:29:00,8.3,2.0,3299,2011,33.75041068886212
43883,SabinXTobi,3427745,14,274,11,11,23,89.18819444444445,Female,NY,1998-10-02,,2013-12-23 00:00:00,2018-03-28 16:46:21,8.41,0.0,5524,2013,23.064286496550213
71446,Fir3y,187514,9,45,8,5,0,13.877777777777778,Male,MN,1986-05-22,,2009-05-28 00:00:00,2009-09-02 09:19:00,8.02,4.0,800,2009,35.42875917205125
974,LadyKatara,864299,36,381,0,0,740,94.82951388888888,Male,NJ,1991-09-24,,2011-11-02 00:00:00,2018-05-08 16:07:27,7.92,35.0,5788,2011,30.087066038769027
16657,Soulless0ne,464771,13,33,1,7,0,17.179861111111112,Male,CA,1992-03-07,,2011-03-23 00:00:00,2012-09-29 22:12:00,9.11,0.0,1044,2011,29.635308290439163
68398,OtakuPride91,5494821,10,6,0,0,1,3.797222222222222,Female,NY,1991-09-19,,2016-06-22 00:00:00,2016-06-24 18:31:00,10.0,4.0,319,2016,30.1007556675063
43881,SlaveLabor,31340,5,53,0,3,7,28.5375,Male,MI,1987-09-03,,2008-01-13 00:00:00,2009-09-20 09:39:00,6.78,25.0,1691,2008,34.144671996495454
10973,nicnac,241532,5,125,1,8,7,63.48194444444445,Female,CA,1990-07-18,,2009-10-02 00:00:00,2017-09-25 17:28:00,8.44,4.0,3671,2009,31.272587887416492
15126,SSXVegeta,238059,45,813,59,134,76,213.31041666666667,Female,CA,1977-08-14,,2009-09-23 00:00:00,2017-01-25 13:40:25,7.88,0.0,13261,2009,44.19833534114555
99349,hetoken,1449099,3,6,0,0,0,8.906944444444445,Male,MD,1988-08-26,,2012-08-09 00:00:00,2012-08-14 21:51:00,9.67,4.0,531,2012,33.16449457890702
53790,Hisai,4525039,38,150,12,56,45,35.385416666666664,Male,MA,1996-11-09,,2015-03-29 00:00:00,2018-05-20 11:10:04,7.16,12.0,2106,2015,24.958931113788193
36083,Tranquil,202305,7,228,5,0,69,111.98819444444445,Male,AL,1990-02-14,,2009-07-03 00:00:00,2018-05-05 18:38:59,7.73,0.0,6704,2009,31.694228452524367
75126,horbish,188045,145,358,69,5,57,128.66805555555555,Male,NY,1986-06-18,,2009-05-29 00:00:00,2018-05-18 04:24:23,8.28,0.0,7715,2009,35.354835176870004
71429,Teiichan,1188563,9,89,5,8,88,54.64930555555556,Female,PA,1990-05-24,,2012-03-08 00:00:00,2018-04-13 12:18:08,9.02,7.0,3275,2012,31.42317380352645
39206,Sirus-Noell,93600,9,102,5,1,12,51.78819444444444,Male,WA,1991-05-20,,2008-09-10 00:00:00,2009-05-27 08:44:00,8.83,193.0,3296,2008,30.434782608695652
70749,brook815,1493415,22,68,2,2,40,30.572222222222223,Female,NY,2000-09-18,,2012-09-03 00:00:00,2016-10-14 16:08:00,9.05,16.0,1834,2012,21.10119373562589
83699,_Emily_,6201614,3,52,1,0,0,25.304166666666667,Female,IL,1995-11-16,,2017-04-23 00:00:00,2017-05-06 20:13:00,9.93,0.0,1563,2017,25.941846457124083
3862,Nakky,363832,1,8,0,0,8,4.067361111111111,Female,PA,1996-06-17,,2010-08-01 00:00:00,2010-08-02 17:35:00,8.56,0.0,248,2010,25.355930347168986
102451,IceCreamMage,1274003,26,55,0,3,43,27.14027777777778,Male,FL,1993-11-18,,2012-04-26 00:00:00,2016-04-22 21:16:00,8.98,0.0,1610,2012,27.935056401270398
56163,xAisaka-Chanx,6180977,5,48,10,0,249,14.719444444444443,Female,CO,1988-08-27,,2017-04-14 00:00:00,2018-05-15 01:02:40,8.23,0.0,859,2017,33.161756653159564
73249,dragone66330,546784,7,85,9,8,23,24.008333333333333,Male,CA,1994-11-23,,2011-08-16 00:00:00,2016-06-06 23:21:00,8.25,27.0,1485,2011,26.92202387471252
57751,isansmushroom,1597941,6,528,9,18,18,121.95972222222224,Female,NY,2000-04-15,,2012-10-07 00:00:00,2018-05-17 05:52:54,8.1,3.0,7436,2012,21.52831015222867
106837,chelachubby,2166641,1,33,1,3,2,7.996527777777778,Female,NY,1998-07-24,,2013-02-11 00:00:00,2015-03-02 06:16:00,7.5,0.0,485,2013,23.255941298871974
101977,admiral_blue,208425,2,2,1,1,0,0.8222222222222222,Male,CA,1993-11-27,,2009-07-15 00:00:00,2013-05-25 03:48:00,8.25,0.0,50,2009,27.910415069543316
87313,KuramaxMutsuki,301506,0,101,4,4,2,56.31597222222222,Female,NY,1993-09-15,,2010-03-05 00:00:00,2010-08-01 14:36:00,7.9,54.0,3415,2010,28.110283649107437
54160,Linollieum,1988830,72,185,15,13,139,40.952777777777776,Male,ME,1995-07-20,,2013-01-04 00:00:00,2018-05-20 05:07:24,7.48,38.0,2484,2013,26.267659621071076
13554,Blueno-CP9,1173575,22,119,5,9,72,47.53333333333333,Male,CA,1995-09-15,,2012-02-28 00:00:00,2018-05-19 07:00:00,7.54,0.0,2705,2012,26.111597853466215
54775,MeePeR,4317429,20,249,11,27,87,91.3861111111111,Male,CA,1994-03-19,,2014-12-13 00:00:00,2018-05-20 10:35:41,7.8,32.0,5555,2014,27.603767385828498
58027,AnimeGeek87,67979,17,626,10,9,6,238.99027777777775,Female,WI,1987-10-20,,2008-06-12 00:00:00,2018-05-16 22:53:14,8.0,8.0,14934,2008,34.01598948636513
7993,samara418,9166,31,117,10,9,17,51.58888888888889,Female,AZ,1988-02-06,,2007-08-01 00:00:00,2014-03-12 21:07:00,7.64,0.0,3013,2007,33.717555579892675
6171,Portolet,437528,8,656,0,42,10,191.275,Male,FL,1980-11-03,,2011-01-19 00:00:00,2018-03-17 03:35:28,6.96,8.0,11338,2011,40.97579673639251
45331,GregoryZero,504129,14,341,14,0,75,69.35277777777777,Male,CA,1994-11-28,,2011-06-26 00:00:00,2018-05-20 05:28:30,5.76,2.0,4348,2011,26.90833424597525
25500,Ejunk,61311,37,65,1,4,2,24.56388888888889,Male,AZ,1991-05-24,,2008-05-17 00:00:00,2009-08-03 04:57:00,7.54,9.0,1505,2008,30.423830905705838
95381,jabsalot718,2551031,6,145,0,1,15,82.51527777777778,Male,FL,1992-03-05,,2013-05-10 00:00:00,2018-05-16 07:14:56,7.82,12.0,5049,2013,29.64078414193407
91569,jib271,4100503,5,162,0,5,46,68.91805555555555,Male,NJ,1994-11-01,,2014-09-15 00:00:00,2018-04-16 13:18:37,7.38,9.0,4073,2014,26.9822582411565
45305,kabumaru,51272,5,89,4,4,5,81.47847222222222,Male,IN,1991-10-18,,2008-04-11 00:00:00,2017-08-16 11:13:00,8.64,1.0,4942,2008,30.021355820830138
13949,Hamhams,95171,125,490,46,95,49,176.9326388888889,Male,CA,1987-04-26,,2008-09-15 00:00:00,2017-08-13 23:41:05,7.04,0.0,10561,2008,34.50060234366444
38763,Spidermanisgay,2873229,11,192,8,10,52,81.74791666666667,Male,UT,1999-03-15,,2013-07-14 00:00:00,2017-10-26 18:43:00,8.13,3.0,4952,2013,22.615266673967803
32477,Prieto2814,3691231,10,116,7,0,2,52.78958333333333,Male,TX,1991-02-28,,2014-04-09 00:00:00,2017-08-13 13:18:00,7.08,0.0,3093,2014,30.656554594239406
90812,Kitsutengu,4384875,11,213,38,69,37,59.621875,Female,MA,1995-10-29,,2015-01-04 00:00:00,2016-06-08 23:47:00,7.57,4.0,3659,2015,25.99112912057825
